"iso_code3","year","grade","level","survey","COUNTRY","iso_num","category","Wealth","Sex","Location","Language","mlevel1_m","mlevel2_m","mlevel3_m","mlevel4_m","mlevel1_se","mlevel2_se","mlevel3_se","mlevel4_se","mlevel1_no","mlevel2_no","mlevel3_no","mlevel4_no","rlevel1_m","rlevel2_m","rlevel3_m","rlevel4_m","rlevel1_se","rlevel2_se","rlevel3_se","rlevel4_se","rlevel1_no","rlevel2_no","rlevel3_no","rlevel4_no","slevel1_m","slevel2_m","slevel3_m","slevel4_m","slevel1_se","slevel2_se","slevel3_se","slevel4_se","slevel1_no","slevel2_no","slevel3_no","slevel4_no"
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.656,0.2788,0.1232,0.0597,0.1343,0.1349,0.0815,0.061,20,9,3,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.8446,0.4704,0.1516,0.0179,0.0121,0.0203,0.015,0.0047,2380,1287,372,53
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.723,0.3902,0.1558,0.0615,0.1499,0.1295,0.0732,0.056,25,11,7,1
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.6847,0.2287,0.0324,7e-04,0.021,0.029,0.0114,0.0013,1549,482,61,2
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.3858,0.0521,0.006,0,0.064,0.0228,0.0065,0,73,13,1,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7285,0.2649,0.0407,0.0014,0.0188,0.0204,0.0078,0.0011,1794,657,110,2
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.3928,0.0481,0.0029,0,0.0659,0.0159,0.0038,0,123,18,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.6995,0.2219,0.0343,0.0019,0.0187,0.0182,0.0077,0.0012,1740,565,98,8
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.4021,0.1585,0.017,0,0.1278,0.0628,0.0187,0,31,11,2,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7397,0.2773,0.0548,0.0054,0.0163,0.0209,0.0126,0.0025,1573,616,139,14
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.3501,0.1167,0.0215,0,0.1373,0.0666,0.0248,0,16,5,1,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.4897,0.05,0.001,0,0.0184,0.0073,9e-04,0,1200,133,3,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.4731,0.0408,0,0,0.1089,0.0383,0,0,30,5,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.4656,0.0549,8e-04,0,0.0212,0.0076,8e-04,0,1031,114,1,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.2354,0.0249,0,0,0.0622,0.0259,0,0,24,2,0,0
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7153,0.3097,0.0516,0.0018,0.0254,0.0288,0.0122,0.0022,1030,434,66,1
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.4531,0.0956,0.0089,3e-04,0.033,0.0163,0.0062,9e-04,375,83,5,0
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7552,0.3693,0.0836,0.0046,0.0242,0.0275,0.013,0.0027,957,482,110,8
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.5137,0.1285,0.0141,0.0011,0.0308,0.0185,0.0063,0.0014,452,142,15,1
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.5223,0.1738,0.0197,9e-04,0.0574,0.0348,0.0146,0.0031,87,32,4,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.2755,0.0365,0.0033,1e-04,0.0131,0.0051,0.0012,3e-04,734,79,9,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.4654,0.1487,0.0391,0.0012,0.0528,0.0427,0.0242,0.0039,71,21,4,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.2741,0.031,0.0038,1e-04,0.0169,0.0061,0.0026,3e-04,634,64,6,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Sex & Language",,"Female",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.4844,0.1583,0.0138,0,0.053,0.0394,0.0093,0,242,78,10,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Sex & Language",,"Female",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.2831,0.0464,0.0026,0,0.0263,0.0116,0.0017,2e-04,601,107,4,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Sex & Language",,"Male",,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.452,0.125,0.0094,0,0.0518,0.035,0.0079,0,183,59,3,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Sex & Language",,"Male",,"No",,,,,,,,,,,,,,,,,,,,,,,,,0.2375,0.0355,0.0025,0,0.0218,0.0074,0.0013,0,526,100,8,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.8249,0.4347,0.1262,0.0132,0.0127,0.021,0.0138,0.0033,3710,1914,483,57
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.6604,0.2991,0.0846,0.0261,0.1361,0.1202,0.0477,0.0349,35,14,6,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.8139,0.4165,0.1138,0.0157,0.0284,0.0368,0.0161,0.0038,861,418,125,15
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.7444,0.3913,0.2756,0.1525,0.1768,0.175,0.1421,0.1337,10,6,4,1
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.792,0.3189,0.0515,0.0015,0.0177,0.0264,0.0106,0.0013,2628,1035,167,4
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.4894,0.0759,0.0078,0,0.0598,0.0247,0.0075,0,122,23,2,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.5045,0.0763,0.0011,0,0.0291,0.0129,9e-04,0,715,104,4,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.3047,0.0274,0.0011,0,0.0728,0.0177,0.0024,0,74,8,0,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7583,0.2868,0.0554,0.0048,0.0174,0.0225,0.0123,0.0021,2682,1035,221,21
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.4035,0.1744,0.0339,0,0.1347,0.0767,0.0279,0,25,10,3,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.6158,0.148,0.0144,4e-04,0.023,0.0205,0.0067,6e-04,631,146,16,1
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.3543,0.1018,0,0,0.1832,0.0761,0,0,22,6,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.652,0.1056,0.0029,0,0.0273,0.0179,0.0022,0,875,142,4,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.5596,0.0562,0,0,0.0968,0.0475,0,0,26,5,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.4154,0.0328,2e-04,0,0.0199,0.0059,3e-04,0,1356,105,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.2321,0.0194,0,0,0.0687,0.0204,0,0,28,2,0,0
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.7486,0.3499,0.0701,0.0033,0.0213,0.0262,0.0114,0.002,1669,771,143,6
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.5644,0.1475,0.0176,0.0011,0.0314,0.0231,0.0076,0.0017,466,134,14,0
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.6465,0.2629,0.0446,0.0019,0.0699,0.0547,0.0154,0.0019,318,145,33,3
"PRY",2015,,"Upper secondary","PISA-D","Paraguay",600,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.4119,0.0811,0.0062,4e-04,0.0366,0.0155,0.0047,4e-04,361,91,6,1
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.5666,0.2051,0.0374,0.0014,0.0527,0.0405,0.0186,0.0039,138,52,8,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.3233,0.0489,0.0057,1e-04,0.0177,0.0063,0.0025,3e-04,1016,124,15,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.2656,0.0222,9e-04,0,0.0644,0.0215,0.0042,0,20,1,0,0
"SEN",2015,,"Upper secondary","PISA-D","Senegal",686,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.1989,0.0105,2e-04,0,0.0193,0.0039,6e-04,0,352,19,0,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Location & Language",,,"Urban","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.6024,0.2119,0.0205,0,0.0598,0.0519,0.0118,0,283,98,11,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Location & Language",,,"Urban","No",,,,,,,,,,,,,,,,,,,,,,,,,0.4315,0.0852,0.0054,1e-04,0.0471,0.022,0.0033,3e-04,696,150,9,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Location & Language",,,"Rural","Yes",,,,,,,,,,,,,,,,,,,,,,,,,0.3372,0.0749,0.0033,0,0.0491,0.0207,0.0034,0,142,39,2,0
"ZMB",2014,,"Upper secondary","PISA-D","Zambia",894,"Location & Language",,,"Rural","No",,,,,,,,,,,,,,,,,,,,,,,,,0.1745,0.0188,0.0011,0,0.0206,0.0052,8e-04,0,431,57,3,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","1","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7014,0.1883,0.0149,0,0.0406,0.0267,0.0065,0,333,90,6,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","1","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6899,0.2371,0.0389,5e-04,0.06,0.0506,0.0242,0.0022,141,45,8,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","1","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7332,0.2889,0.0601,0.0058,0.0389,0.0368,0.0183,0.0065,250,99,17,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","1","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.8367,0.3723,0.0608,0.0063,0.0595,0.0684,0.0269,0.0065,110,49,9,1
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","2","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7167,0.2312,0.023,0.0013,0.0296,0.0303,0.0104,0.003,291,102,6,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","2","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.7631,0.2606,0.025,0,0.059,0.0504,0.0169,0,77,27,4,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","2","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8002,0.3076,0.0473,0.0028,0.025,0.0339,0.0129,0.0033,377,156,17,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","2","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.808,0.3571,0.0623,0.0041,0.0462,0.061,0.028,0.0084,106,42,9,0
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","3","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7733,0.3279,0.0621,0.0037,0.026,0.0319,0.015,0.0043,338,148,26,1
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","3","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.7705,0.3431,0.0907,0.0223,0.0722,0.0754,0.0475,0.0276,72,30,9,1
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","3","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8322,0.3877,0.0867,0.0066,0.0242,0.0309,0.0202,0.0056,389,181,32,5
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","3","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.9088,0.4923,0.1243,0.0206,0.0527,0.0724,0.0426,0.0253,83,45,13,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","4","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8767,0.4985,0.1228,0.0084,0.0249,0.0349,0.0219,0.0066,376,209,49,3
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","4","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.8634,0.4197,0.1019,0.0227,0.0609,0.0837,0.0401,0.0224,58,27,8,2
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","4","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8895,0.5639,0.1994,0.024,0.0175,0.0353,0.0255,0.0109,474,276,82,14
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","4","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.9151,0.5947,0.1726,0.0199,0.0485,0.0863,0.0738,0.0239,69,38,9,1
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","5","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.962,0.7359,0.2581,0.0309,0.0126,0.0298,0.0339,0.0115,442,323,104,10
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","5","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.9721,0.7676,0.2814,0.0558,0.0245,0.0712,0.1283,0.0501,59,50,19,4
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","5","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.9466,0.7183,0.3246,0.0416,0.0141,0.0302,0.0348,0.0137,471,350,152,23
"ECU",2014,,"Upper secondary","PISA-D","Ecuador",218,"Wealth & Sex & Location","5","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.9544,0.8313,0.4348,0.0792,0.0347,0.0575,0.0617,0.0363,89,74,43,5
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","1","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.5861,0.067,0,0,0.0464,0.0226,0,0,155,17,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","1","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.4256,0.038,0,0,0.056,0.023,0,0,123,7,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","1","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7181,0.1554,0.0087,0,0.0522,0.0468,0.0157,0,156,37,3,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","1","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.4692,0.075,4e-04,0,0.064,0.0269,0.0014,0,155,19,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","2","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.5875,0.1071,0.0021,0,0.0596,0.0309,0.0038,0,173,29,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","2","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.4692,0.0368,0,0,0.0678,0.016,0,0,83,8,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","2","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7085,0.2199,0.0089,0,0.0501,0.0467,0.0077,0,215,69,5,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","2","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.5085,0.0668,0.0025,0,0.0436,0.0249,0.0033,0,121,12,1,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","3","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.714,0.1775,0.0046,0,0.0334,0.0332,0.0046,0,246,59,1,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","3","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.5211,0.0811,4e-04,0,0.0654,0.0367,0.0018,0,58,8,1,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","3","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7841,0.2553,0.0213,7e-04,0.0341,0.0333,0.0111,0.0018,288,95,12,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","3","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.475,0.0653,7e-04,0,0.065,0.0268,0.0021,0,93,20,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","4","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8095,0.3125,0.0287,0,0.0297,0.0379,0.0117,0,324,122,12,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","4","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6005,0.0723,0,0,0.1003,0.0547,0,0,32,4,0,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","4","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8505,0.374,0.0602,0.0028,0.0275,0.0424,0.0174,0.0034,367,158,26,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","4","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6371,0.1648,0.0035,0,0.0789,0.0455,0.0073,0,70,15,1,0
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","5","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.9219,0.5735,0.1342,0.0036,0.0204,0.0605,0.0407,0.0062,411,237,49,2
"GTM",2015,,"Upper secondary","PISA-D","Guatemala",320,"Wealth & Sex & Location","5","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.9297,0.5244,0.1345,0.0044,0.0211,0.0501,0.0287,0.0042,424,244,63,2
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","1","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.6405,0.1187,0.005,0,0.0351,0.0265,0.0044,0,232,46,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","1","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6259,0.1379,0.012,0,0.0525,0.0375,0.0105,0,129,28,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","1","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7045,0.1529,0.0097,0,0.0448,0.0284,0.0083,0,152,35,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","1","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6119,0.14,0.0098,0,0.0587,0.0416,0.0096,0,83,17,3,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","2","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.6805,0.1594,0.0048,0,0.0338,0.024,0.0057,0,282,58,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","2","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.539,0.1145,0.0011,0,0.0665,0.0401,0.0032,0,72,17,0,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","2","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7089,0.1919,0.0095,0,0.0448,0.0304,0.0076,0,197,55,4,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","2","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.649,0.1586,0.0067,0.0017,0.0632,0.0485,0.0067,0.0044,74,16,2,1
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","3","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7078,0.1817,0.013,5e-04,0.0345,0.0256,0.0084,0.0015,246,59,7,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","3","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6196,0.1091,0.0031,0,0.0721,0.0453,0.0057,0,68,15,0,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","3","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7811,0.2678,0.0361,0.0034,0.0297,0.0397,0.0136,0.0036,271,103,13,1
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","3","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6495,0.1989,0.0057,0,0.0653,0.0574,0.0068,0,78,21,1,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","4","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7324,0.2364,0.0309,0.0016,0.0343,0.0346,0.0105,0.0029,292,100,16,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","4","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.5859,0.1546,0.0221,0,0.1015,0.0656,0.0196,0,41,10,2,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","4","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.7787,0.329,0.075,0.0051,0.039,0.0455,0.0328,0.0052,292,127,33,1
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","4","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.6093,0.1193,0.0086,0,0.0787,0.068,0.0116,0,40,8,0,0
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","5","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.9014,0.5505,0.1405,0.0098,0.0224,0.0468,0.0362,0.0065,375,239,69,8
"HND",2016,,"Upper secondary","PISA-D","Honduras",340,"Wealth & Sex & Location","5","Male","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.8885,0.5582,0.1755,0.0218,0.0234,0.0516,0.0419,0.0111,359,232,80,11
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Wealth & Sex & Location","1","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.5621,0.0221,0,0,0.0849,0.0304,0,0,38,1,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Wealth & Sex & Location","1","Female","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.366,0.0153,0,0,0.036,0.01,0,0,155,8,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Wealth & Sex & Location","1","Male","Rural",,,,,,,,,,,,,,,,,,,,,,,,,,0.345,0.0127,0,0,0.0405,0.0094,0,0,104,3,0,0
"KHM",2016,,"Upper secondary","PISA-D","Cambodia",116,"Wealth & Sex & Location","2","Female","Urban",,,,,,,,,,,,,,,,,,,,,,,,,,0.6487,0.0829,0,0,0.0663,0.0496,0,0,50,6,0,0
