"iso_code3","category","Sex","Language","Location","mlevel1_m","mlevel1_se","mlevel1_no","year","grade","level","survey","rlevel1_m","rlevel1_se","rlevel1_no","Wealth","slevel1_m","slevel1_se","slevel1_no","COUNTRY","iso_num"
"BEL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6145,0.0399,147,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7263,0.0545,126,"Belgium",56
"BEL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8573,0.0369,115,"Belgium",56
"BGR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1759,0.1057,3,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.2582,0.1585,4,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.2461,0.192,1,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.3596,0.2787,1,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3437,0.0322,212,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.5013,0.0268,419,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5821,0.0233,518,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.721,0.0218,673,"Bulgaria",100
"BGR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.796,0.0208,759,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1443,0.08,5,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.2058,0.1459,3,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2083,0.0403,52,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.2268,0.0512,27,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.296,0.0658,20,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.4192,0.0868,24,"Bulgaria",100
"BGR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.5113,0.0974,26,"Bulgaria",100
"BIH","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1884,0.046,23,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3664,0.0918,25,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.376,0.0739,28,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.2845,0.0727,22,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.4339,0.09,16,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2652,0.017,289,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4017,0.0236,447,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.4462,0.0201,497,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.4943,0.0264,580,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.6232,0.0261,711,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.2437,0.1239,1,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2835,0.0613,22,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.3341,0.06,26,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.387,0.0796,28,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.3568,0.0653,28,"Bosnia and Herzegovina",70
"BIH","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.4258,0.0667,46,"Bosnia and Herzegovina",70
"BLR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.4909,0.0436,163,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.5789,0.0403,115,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.6691,0.0446,103,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.8471,0.0418,86,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.888,0.0449,68,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6037,0.0249,464,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.7174,0.0193,673,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8051,0.0186,776,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8714,0.0124,894,"Belarus",112
"BLR","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9284,0.0105,976,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3428,0.0795,19,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3701,0.1176,9,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5926,0.1359,10,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.8877,0.1031,12,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.6724,0.2916,4,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.4514,0.109,18,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.393,0.1588,8,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6091,0.1087,18,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8197,0.0913,18,"Belarus",112
"BLR","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8654,0.1188,14,"Belarus",112
"BRA","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.1785,0.0474,39,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.2364,0.0761,23,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.1984,0.0712,11,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.1343,0.0958,6,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.3637,0.1645,6,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.2749,0.0162,528,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.3509,0.0161,684,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.4257,0.0182,828,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.5175,0.0144,1036,"Brazil",76
"BRA","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7446,0.0134,1395,"Brazil",76
"BRA","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.1487,0.1113,2,"Brazil",76
"BRA","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.1998,0.1613,3,"Brazil",76
"BRA","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.3389,0.1106,11,"Brazil",76
"BRA","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.2466,0.1054,10,"Brazil",76
"BRA","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.5673,0.0965,28,"Brazil",76
"BRN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.6362,0.1901,4,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5998,0.1646,6,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.5875,0.222,5,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.6926,0.1756,7,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6671,0.1198,16,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.751,0.0638,39,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.7406,0.0559,59,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.795,0.0379,143,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9232,0.0158,339,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3206,0.0345,69,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3542,0.0396,62,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.4955,0.0377,100,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.5021,0.0462,88,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.6562,0.0512,64,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3505,0.0151,379,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4291,0.0168,476,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5139,0.0174,555,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6125,0.0168,621,"Brunei Darussalam",96
"BRN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7472,0.016,653,"Brunei Darussalam",96
"CAN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.7844,0.0328,386,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.824,0.0306,335,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.8495,0.0307,352,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.8862,0.0311,218,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.9121,0.0315,187,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.7997,0.013,2125,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.8565,0.0105,2430,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8935,0.0104,2619,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.9226,0.01,2825,"Canada",124
"CAN","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9275,0.0071,2879,"Canada",124
"CAN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.6699,0.0974,40,"Canada",124
"CAN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.7314,0.1348,38,"Canada",124
"CAN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.7681,0.0973,28,"Canada",124
"CAN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.7686,0.1496,25,"Canada",124
"CAN","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.8821,0.0876,34,"Canada",124
"CAN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.7095,0.0228,652,"Canada",124
"CAN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.8085,0.0232,712,"Canada",124
"CAN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8483,0.019,673,"Canada",124
"CAN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.8847,0.0205,756,"Canada",124
"CAN","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8942,0.0167,751,"Canada",124
"CHE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.8658,0.0739,36,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.8287,0.0668,43,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.8138,0.0465,68,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.7952,0.0784,54,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.9623,0.0359,54,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.6995,0.0294,375,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.8299,0.0199,614,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.8759,0.0152,750,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.9149,0.0132,800,"Switzerland",756
"CHE","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.9364,0.0191,849,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.6698,0.1235,16,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.6794,0.1499,8,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.8487,0.1399,14,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.6943,0.194,7,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.8791,0.147,11,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.5591,0.0257,311,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.602,0.0372,194,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6131,0.0459,111,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7076,0.0484,121,"Switzerland",756
"CHE","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8727,0.0363,147,"Switzerland",756
"CHL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.3955,0.0822,29,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.5369,0.1082,18,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.5022,0.1082,15,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.3902,0.1228,8,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.5083,0.0236,648,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.6198,0.0207,826,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6785,0.0176,911,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.7936,0.02,1115,"Chile",152
"CHL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.8995,0.0155,1300,"Chile",152
"CHL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3672,0.1688,5,"Chile",152
"CHL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4681,0.1582,9,"Chile",152
"CHL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.6264,0.1319,17,"Chile",152
"CHL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.6674,0.1032,30,"Chile",152
"CHL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7193,0.1283,28,"Chile",152
"COL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.2415,0.0497,80,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.28,0.0573,70,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.3778,0.0853,58,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4949,0.1041,54,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.6849,0.0831,45,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.3631,0.0239,421,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.4188,0.0277,535,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.5154,0.0229,704,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.5902,0.025,809,"Colombia",170
"COL","Language & Location & Wealth",,"Yes","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.7627,0.0253,1067,"Colombia",170
"COL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"1",0.268,0.1382,4,"Colombia",170
"COL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"2",0.3644,0.1845,4,"Colombia",170
"COL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"3",0.4919,0.231,4,"Colombia",170
"COL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"4",0.4922,0.1505,8,"Colombia",170
"COL","Language & Location & Wealth",,"No","Urban",,,,2018,,"Upper secondary","PISA",,,,"5",0.5073,0.1165,18,"Colombia",170
"CRI","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"1",0.2977,0.0299,159,"Costa Rica",188
"CRI","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"2",0.3225,0.0346,115,"Costa Rica",188
"CRI","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"3",0.3859,0.0351,97,"Costa Rica",188
"CRI","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"4",0.4747,0.0492,106,"Costa Rica",188
"CRI","Language & Location & Wealth",,"Yes","Rural",,,,2018,,"Upper secondary","PISA",,,,"5",0.547,0.0643,69,"Costa Rica",188
