survey_uis,iso_code3,country,year_uis,group,category,comp_prim_uis,comp_lowsec_uis,comp_upsec_uis,metadata,note_source
MICS,THA,Thailand,2013,sex,male,97.513077,80.043579,49.913658,Thailand MICS 2012. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,location,rural,98.545723,81.68766,49.623631,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,poorest by sex,poorest female,99.347992,81.584244,37.80513,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,total,total,98.132301,83.034073,57.43927,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,wealth,quintile 1,98.925781,75.3125,29.929171,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,poorest by sex,poorest male,98.606491,70.169983,23.61602,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,sex,male,98.390793,78.111137,51.30423,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,sex,female,97.864738,88.288368,63.413021,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,wealth,quintile 4,99.575478,91.278267,65.404167,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,wealth,quintile 2,94.439102,75.957893,41.269192,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,wealth,quintile 5,98.755577,93.939796,85.3013,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,wealth,quintile 3,99.084663,82.54789,55.256432,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,THA,Thailand,2016,location,urban,97.561256,84.620377,64.242706,Thailand MICS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2000,wealth,quintile 3,96.709999,83.470001,53.5,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,wealth,quintile 4,97.879997,82.150002,64.529999,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,total,total,96.419998,79.910004,55.93,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,sex,female,95.620003,74.25,50.060001,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,wealth,quintile 2,95.330002,74.860001,49.849998,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,wealth,quintile 1,94.989998,69.959999,40.080002,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,wealth,quintile 5,97.330002,90.580002,74.290001,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,location,urban,95.010002,85.019997,71.190002,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,location,rural,96.779999,78.669998,52.060001,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2000,sex,male,97.260002,86.360001,62.459999,"Tajikistan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TJK,Tajikistan,2006,wealth,quintile 3,98.216026,79.770561,52.014702,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,wealth,quintile 4,98.094048,85.826927,57.379841,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,poorest by sex,poorest female,92.792931,68.228752,34.57901,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,sex,male,99.063591,89.006027,66.433456,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,location,rural,97.724289,81.911377,51.913872,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,sex,female,95.666061,75.122772,45.255039,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,location,urban,96.710693,81.135353,65.802628,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,wealth,quintile 2,96.949387,77.088722,49.07621,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,total,total,97.458656,81.706383,55.404259,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,wealth,quintile 1,95.901138,75.407463,42.0172,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,poorest by sex,poorest male,98.585823,82.554024,48.472511,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TJK,Tajikistan,2006,wealth,quintile 5,98.315262,89.623047,77.082367,Tajikistan MICS 2005. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,TJK,Tajikistan,2012,wealth,quintile 3,98.010361,88.014236,55.315269,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,poorest by sex,poorest male,98.004333,90.263763,65.331581,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,wealth,quintile 4,98.806969,91.11702,62.43285,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,sex,female,97.602058,84.351547,46.839272,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,poorest by sex,poorest female,96.890846,76.571877,38.302231,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,location,urban,99.119659,92.142754,72.548477,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,location,rural,97.678032,87.414833,55.540932,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,wealth,quintile 5,99.314789,94.351936,77.863159,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,wealth,quintile 1,97.467323,82.846573,50.86475,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,wealth,quintile 2,96.572983,85.537354,52.274551,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,total,total,98.018944,88.629829,59.54166,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2012,sex,male,98.439598,93.430222,73.824821,Tajikistan DHS 2012. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,wealth,quintile 3,98.937592,95.448486,69.333862,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,wealth,quintile 2,99.408981,91.694519,67.832848,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,wealth,quintile 1,97.857307,94.694077,66.113892,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,poorest by sex,poorest female,96.49041,94.514023,55.040699,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,sex,female,98.098358,93.835762,62.496719,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,poorest by sex,poorest male,98.997337,94.866493,76.848473,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,location,rural,98.940033,94.727242,70.42585,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,wealth,quintile 4,99.869423,95.998253,72.802856,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,location,urban,98.622879,97.058693,75.618591,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,wealth,quintile 5,98.488007,98.149399,80.499474,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,total,total,98.862717,95.358627,71.62809,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,TJK,Tajikistan,2017,sex,male,99.545464,97.114723,81.758217,Tajikistan DHS 2017. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
MICS,TKM,Turkmenistan,2006,sex,male,99.459999,99.25,21.08,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,location,urban,99.599998,99.389999,33.709999,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,sex,female,99.839996,98.639999,18.780001,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,wealth,quintile 1,99.669998,97.150002,10.29,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,wealth,quintile 4,99.190002,99.779999,26.530001,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,location,rural,99.669998,98.620003,13.25,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,wealth,quintile 2,100,98.379997,10.09,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,total,total,99.650002,98.879997,19.85,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,wealth,quintile 5,99.769997,99.400002,43.549999,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2006,wealth,quintile 3,99.660004,99.760002,14.71,"Turkmenistan MICS 2006. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,TKM,Turkmenistan,2016,sex,male,100,99.463043,94.12793,Turkmenistan MICS 2015-2016. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TKM,Turkmenistan,2016,poorest by sex,poorest male,100,98.80088,85.991753,Turkmenistan MICS 2015-2016. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,TKM,Turkmenistan,2016,wealth,quintile 1,100,99.535004,90.706947,Turkmenistan MICS 2015-2016. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
